id,location,link_dom_ria_com,rooms,area_general_living_kitch,floor,price_usd,post_date,scrape_date1,views1,scrape_date2,views2,scrape_date_cal1,scrape_date_cal2,views_0,views_decision_%,views_decision1_%
31785386,вул. Терехівська 1,-harkov-holodnogorskiy-terihovskaya-ulitsa-31785386.html,3,55 м²\ 50 м²\ 7 м²,4th of 5,42 989,2024-06-20,2025-01-24,1708.0,,,218.0,,256.2,143.37,
32507422,просп. Льва Ландау 34,-harkov-novye-doma-lva-landau-prospekt-32507422.html,2,46.7 м²\ 27.8 м²\ 5 м²,2th of 2,18 000,2024-11-29,2025-01-24,1705.0,2025-01-29,1795.0,56.0,61.0,255.81,143.0,5.27
30342597,вул. Лисаветинська 7А,-harkov-osnovyanskiy-lizaveinkaya-lia-30342597.html,2,50 м²\ 18 м²\ 10 м²,1th of 16,50 000,2024-04-16,2025-01-24,1704.0,2025-01-29,1747.0,283.0,288.0,255.6,142.8,2.52
32167499,вул. Каширська 12,-harkov-novobavarskiy-kashirskaya-ulitsa-32167499.html,1,19 м²\ 8.3 м²\ 5.7 м²,3th of 3,8 000,2024-08-26,2025-01-24,1703.0,2025-01-29,1785.0,151.0,156.0,255.45,142.66,4.82
27670044,вул. Миру 20,-harkov-htz-ia-lia-27670044.html,3,75 м²\ 51 м²\ 9 м²,3th of 6,75 000,2024-12-14,2025-01-24,1698.0,2025-01-29,1744.0,41.0,46.0,255.24,142.46,2.59
28098542,вул. Авіаційна 39,-harkov-shevchenkovskiy-aviatsionnaya-ulitsa-28098542.html,3,75 м²\ 40 м²\ 13 м²,3th of 16,100 000,2024-06-11,2025-01-24,1700.0,2025-01-29,1726.0,227.0,232.0,255.0,142.23,1.53
28106644,вул. Молочна 56,-harkov-osnovyanskiy-olonaya-lia-28106644.html,2,52 м²\ 18 м²\ 16 м²,5th of 16,51 000,2024-06-11,2025-01-24,1697.0,2025-01-29,1709.0,227.0,232.0,254.55,141.81,0.71
31446734,вул. Мироносицька 95,-harkov-tsentr-mironositskaya-ulitsa-31446734.html,3,73 м²\ 53.4 м²\ 7 м²,2th of 4,35 000,2024-06-13,2025-01-24,1696.0,2025-01-29,1757.0,225.0,230.0,254.4,141.66,3.6
30887369,вул. Клочківська,-harkov-pavlovka-klochkovskaya-ulitsa-30887369.html,3,103 м²\ 70 м²\ 30 м²,13th of 21,144 000,2024-04-11,2025-01-24,1696.0,2025-01-29,1742.0,288.0,293.0,254.4,141.66,2.71
30473109,просп. Перемоги,-harkov-alekseevka-obed-popek-30473109.html,2,51 м²\ 28 м²\ 8 м²,3th of 16,35 000,2024-04-09,2025-01-24,1696.0,2025-01-29,1719.0,290.0,295.0,254.4,141.66,1.36
32438949,вул. Металіста 8,-harkov-saltovskiy-metallista-ulitsa-32438949.html,2,55.1 м²\ 33.3 м²\ 7.6 м²,2th of 3,26 500,2024-11-11,2025-01-24,1695.0,2025-01-29,1789.0,74.0,79.0,254.25,141.52,5.54
32291211,просп. Тракторобудівників 134,-harkov-saltovskiy-traktorostroiteley-prospekt-32291211.html,3,65.3 м²\ 44 м²\ 6.8 м²,8th of 10,24 900,2024-10-02,2025-01-24,1694.0,2025-01-29,1754.0,114.0,119.0,254.1,141.38,3.54
30372926,просп. Науки,-harkov-shevchenkovskiy-nauki-prospekt-30372926.html,2,44 м²\ 32 м²\ 6 м²,1th of 5,29 900,2024-03-07,2025-01-24,1694.0,2025-01-29,1725.0,323.0,328.0,254.1,141.38,1.83
30312889,вул. Академіка Барабашова,-harkov-kievskiy-barabashova-ulitsa-30312889.html,2,56 м²\ 31 м²\ 8.91 м²,1th of 9,23 500,2024-04-09,2025-01-24,1694.0,2025-01-29,1718.0,290.0,295.0,254.1,141.38,1.42
30922039,просп. Тракторобудівників 79/42А,-harkov-traktorostroiteley-prospekt-30922039.html,2,80 м²\ 58 м²\ 18 м²,1th of 9,32 999,2024-08-21,2025-01-24,1694.0,2025-01-29,1710.0,156.0,161.0,254.1,141.38,0.94
32062494,просп. Ювілейний 71,-harkov-saltovskiy-yubileynyy-prospekt-32062494.html,1,33 м²\ 27 м²\ 6 м²,2th of 9,15 000,2024-08-05,2025-01-24,1688.0,2025-01-29,1721.0,172.0,177.0,253.2,140.52,1.95
32365455,просп. Перемоги 67,-harkov-alekseevka-pobedy-prospekt-32365455.html,2,51.8 м²\ 28 м²\ 6.5 м²,1th of 12,21 000,2024-10-22,2025-01-24,1687.0,2025-01-29,1767.0,94.0,99.0,253.05,140.38,4.74
30765841,вул. Заливна,-harkov-osnovyanskiy-elizavetinskaya-ulitsa-30765841.html,1,43.4 м²\ 20 м²\ 11 м²,1th of 16,25 000,2024-04-16,2025-01-24,1687.0,2025-01-29,1703.0,283.0,288.0,253.05,140.38,0.95
30703006,вул. Сухумська 22,-harkov-shevchenkovskiy-mkaya-lia-30703006.html,2,72 м²\ 36 м²\ 13 м²,7th of 20,50 000,2024-06-11,2025-01-24,1685.0,2025-01-29,1705.0,227.0,232.0,252.75,140.1,1.19
32602157,вул. Ботанічна 2,-harkov-peski-botanicheskaya-ulitsa-32602157.html,3,80 м²\ 46 м²\ 14 м²,8th of 15,135 000,2024-12-28,2025-01-24,1655.0,2025-01-29,1892.0,27.0,32.0,252.65,140.0,13.26
27276566,просп. Героїв Харкова 268А,-harkov-industrialnyiy-eoev-akova-okovkiy-popek-27276566.html,3,82.9 м²\ 43 м²\ 13 м²,5th of 9,58 000,2024-07-15,2025-01-24,1684.0,2025-01-29,1723.0,193.0,198.0,252.6,139.95,2.32
26514165,вул. Лопанська 31,-harkov-pavlovka-lopanskaya-ulitsa-26514165.html,1,44 м²\ 18 м²\ 9 м²,5th of 10,31 000,2024-08-08,2025-01-24,1682.0,2025-01-29,1691.0,169.0,174.0,252.3,139.67,0.54
27750357,просп. Героїв Харкова,-harkov-saltovskiy-eoev-akova-okovkiy-popek-27750357.html,2,65 м²\ 38 м²\ 10 м²,4th of 16,82 850,2025-01-09,2025-01-24,1504.0,2025-01-29,1609.0,15.0,20.0,252.18,139.56,0.72
31732556,вул. Данилевського 26,-harkov-shevchenkovskiy-danilevskogo-ulitsa-31732556.html,4,170 м²\ 120 м²\ 18 м²,6th of 11,259 000,2024-06-13,2025-01-24,1681.0,2025-01-29,1709.0,225.0,230.0,252.15,139.53,1.67
31703948,вул. Аерофлотська 1,-harkov-slobodskoy-aeroflotskaya-ulitsa-31703948.html,4,85 м²\ 65 м²\ 20 м²,1th of 2,46 000,2024-06-10,2025-01-24,1681.0,,,228.0,,252.15,139.53,
32252581,вул. Миру 116,-harkov-industrialnyy-mira-ulitsa-32252581.html,3,72.2 м²\ 41.1 м²\ 11.4 м²,13th of 16,21 999,2024-09-30,2025-01-24,1676.0,2025-01-29,1729.0,116.0,121.0,251.4,138.81,3.16
32290909,просп. Героїв Харкова 290,-harkov-industrialnyy-geroev-harkova-moskovskiy-prospekt-32290909.html,3,70 м²,5th of 16,44 000,2024-10-12,2025-01-24,1675.0,2025-01-29,1695.0,104.0,109.0,251.25,138.67,1.19
30980389,просп. Науки 21А,-harkov-nagornyy-shevchenkovskiy-nauki-prospekt-30980389.html,1,28 м²\ 13 м²\ 8 м²,5th of 9,28 000,2024-04-13,2025-01-24,1675.0,2025-01-29,1688.0,286.0,291.0,251.25,138.67,0.78
30890394,вул. Валентинівська,-harkov-saltovskiy-valentinovskaya-ulitsa-30890394.html,2,46 м²\ 30 м²\ 7 м²,3th of 9,23 000,2024-03-10,2025-01-24,1674.0,,,320.0,,251.1,138.53,
31733718,вул. Академіка Павлова 158,-harkov-saltovskiy-akademika-pavlova-ulitsa-31733718.html,3,92 м²,9th of 23,61 000,2024-06-14,2025-01-24,1672.0,2025-01-29,1697.0,224.0,229.0,250.8,138.24,1.5
32538007,вул. Леся Сердюка 28,-harkov-saltovskiy-lesya-serdyuka-ulitsa-32538007.html,2,54 м²,10th of 16,20 000,2024-12-14,2025-01-24,1668.0,2025-01-29,1788.0,41.0,46.0,250.73,138.18,7.07
22325224,просп. Героїв Харкова 193А,-harkov-moskovskiy-okovkiy-popek-22325224.html,1,48 м²\ 24 м²\ 15 м²,14th of 16,45 000,2024-11-08,2025-01-24,1669.0,2025-01-29,1697.0,77.0,82.0,250.35,137.82,1.68
32156378,пров. Чередниченківський 7,-harkov-holodnogorskiy-cherednichenkovskiy-pereulok-32156378.html,2,50.5 м²\ 31.4 м²\ 6.6 м²,1th of 12,24 500,2024-08-23,2025-01-24,1667.0,2025-01-29,1705.0,154.0,159.0,250.05,137.53,2.28
31420385,вул. Академіка Барабашова 10А,-harkov-kievskiy-akademika-barabashova-ulitsa-31420385.html,1,35.4 м²\ 15 м²\ 7 м²,2th of 9,20 000,2024-09-27,2025-01-24,1666.0,2025-01-29,1755.0,119.0,124.0,249.9,137.39,5.34
30503904,вул. Борткевича 7,-harkov-kievskiy-shevchenko-ulitsa-30503904.html,2,56 м²\ 30.9 м²\ 10.8 м²,2th of 16,26 500,2024-04-09,2025-01-24,1663.0,2025-01-29,1690.0,290.0,295.0,249.45,136.96,1.62
32284288,вул. Полтавський Шлях 184А,-harkov-holodnogorskiy-poltavskiy-shlyah-ulitsa-32284288.html,2,48.5 м²\ 20.8 м²\ 16.5 м²,6th of 9,20 656,2024-09-30,2025-01-24,1662.0,,,116.0,,249.3,136.82,
32445591,вул. Академіка Проскури 9Б,-harkov-poselok-jukovskogo-akademika-proskury-ulitsa-32445591.html,1,31.4 м²\ 17.5 м²\ 5.6 м²,3th of 5,11 000,2024-11-15,2025-01-24,1660.0,2025-01-29,1751.0,70.0,75.0,249.01,136.54,5.48
32576019,просп. Ювілейний,-harkov-saltovskiy-yubileynyy-prospekt-32576019.html,1,11.2 м²\ 5 м²\ 2 м²,6th of 9,7 500,2024-12-20,2025-01-24,1649.0,2025-01-29,1791.0,35.0,40.0,248.65,136.2,8.31
26113648,вул. Олімпійська 10Б,-harkov-nemyshlyanskiy-olimpiyskaya-ulitsa-26113648.html,2,87 м²\ 42.4 м²\ 15.6 м²,19th of 23,71 000,2024-09-14,2025-01-24,1657.0,2025-01-29,1689.0,132.0,137.0,248.55,136.11,1.93
28097361,просп. Перемоги 59,-harkov-alekseevka-pobedy-prospekt-28097361.html,2,47 м²\ 25 м²\ 7 м²,16th of 16,40 000,2024-06-14,2025-01-24,1656.0,2025-01-29,1707.0,224.0,229.0,248.4,135.96,3.08
32355913,просп. Героїв Харкова 90,-harkov-slobodskoy-geroev-harkova-moskovskiy-prospekt-32355913.html,2,65.5 м²\ 36.9 м²\ 7.7 м²,2th of 4,30 000,2024-10-19,2025-01-24,1655.0,2025-01-29,1718.0,97.0,102.0,248.25,135.82,3.81
32297617,"пров. Шевченківський 32, кв.",-harkov-kievskiy-shevchenkovskiy-pereulok-32297617.html,1,20 м²\ 10 м²\ 5 м²,6th of 6,11 900,2024-10-03,2025-01-24,1654.0,2025-01-29,1719.0,113.0,118.0,248.1,135.68,3.93
31302717,в'їзд Фесенківський 7,-harkov-slobodskoy-fesenkovskiy-vyezd-31302717.html,3,64 м²\ 16.7 м²\ 6.7 м²,4th of 12,53 000,2024-05-08,2025-01-24,1654.0,2025-01-29,1672.0,261.0,266.0,248.1,135.68,1.09
32173128,вул. Отакара Яроша 17Б,-harkov-shevchenkovskiy-otakara-yarosha-ulitsa-32173128.html,2,38.6 м²\ 27 м²\ 5.2 м²,1th of 5,20 000,2024-08-28,2025-01-24,1651.0,2025-01-29,1728.0,149.0,154.0,247.65,135.25,4.66
31620902,просп. Перемоги 68Б,-harkov-shevchenkovskiy-pobedy-prospekt-31620902.html,1,27 м²\ 14 м²\ 7 м²,1th of 9,18 500,2024-06-19,2025-01-24,1650.0,2025-01-29,1675.0,219.0,224.0,247.5,135.11,1.52
32292078,просп. Героїв Харкова 96А,-harkov-slobodskoy-moskovskiy-prospekt-32292078.html,3,84.3 м²\ 57 м²\ 10.4 м²,3th of 9,38 900,2024-10-04,2025-01-24,1647.0,2025-01-29,1719.0,112.0,117.0,247.05,134.68,4.37
32225845,просп. Людвіга Свободи 46В,-harkov-shevchenkovskiy-lyudviga-svobody-prospekt-32225845.html,3,70 м²\ 42 м²\ 9 м²,8th of 16,45 000,2024-09-12,2025-01-24,1647.0,2025-01-29,1692.0,134.0,139.0,247.05,134.68,2.73
32203326,вул. Алчевських 6,-harkov-tsentr-32203326.html,5,244.3 м²\ 112.7 м²\ 19.9 м²,5th of 6,200 000,2024-09-07,2025-01-24,1647.0,2025-01-29,1687.0,139.0,144.0,247.05,134.68,2.43
32232878,просп. Перемоги 46А,-harkov-shevchenkovskiy-pobedy-prospekt-32232878.html,2,52 м²\ 28 м²\ 7 м²,14th of 15,26 000,2024-09-14,2025-01-24,1647.0,,,132.0,,247.05,134.68,
32507108,вул. Михайлика 7,-harkov-saltovskiy-mihalika-ulitsa-32507108.html,1,12.1 м²\ 10 м²,1th of 2,7 500,2024-11-30,2025-01-24,1646.0,2025-01-29,1744.0,55.0,60.0,246.96,134.6,5.94
32243773,вул. Лисаветинська 5В,-harkov-osnovyanskiy-elizavetinskaya-ulitsa-32243773.html,4,90 м²\ 70 м²\ 37 м²,4th of 9,95 000,2024-09-18,2025-01-24,1642.0,2025-01-29,1701.0,128.0,133.0,246.3,133.97,3.59
27881334,вул. Зубенка Владислава 68,-harkov-saltovka-zbenko-ladilava-lia-27881334.html,2,45 м²\ 29 м²\ 6 м²,4th of 5,20 000,2024-06-21,2025-01-24,1642.0,2025-01-29,1673.0,217.0,222.0,246.3,133.97,1.89
31383936,просп. Перемоги 77,-harkov-alekseevka-pobedy-prospekt-31383936.html,2,47 м²\ 27 м²\ 5.1 м²,2th of 9,35 000,2024-10-12,2025-01-24,1638.0,2025-01-29,1696.0,104.0,109.0,245.7,133.4,3.54
30399031,вул. Нескорених 38,-harkov-608y-mikrorayon-eoev-da-lia-30399031.html,3,67 м²\ 44 м²\ 8 м²,3th of 9,40 000,2024-04-09,2025-01-24,1637.0,2025-01-29,1661.0,290.0,295.0,245.55,133.26,1.47
26390439,вул. Драгомирівська 4,-harkov-osnovyanskiy-dagomiovkaya-lia-26390439.html,3,68.2 м²\ 40.1 м²\ 7.5 м²,12th of 16,21 000,2024-11-20,2025-01-24,1633.0,2025-01-29,1705.0,65.0,70.0,244.96,132.7,4.41
30808701,просп. Науки 45А,-harkov-shevchenkovskiy-pop-aki-30808701.html,2,52.1 м²\ 30.9 м²\ 6.3 м²,5th of 9,35 000,2024-05-30,2025-01-24,1631.0,2025-01-29,1662.0,239.0,244.0,244.65,132.4,1.9
26974633,вул. Клочківська 93,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-26974633.html,1,47 м²\ 20 м²\ 20 м²,2th of 12,42 500,2024-06-15,2025-01-24,1629.0,2025-01-29,1682.0,223.0,228.0,244.35,132.12,3.25
32409139,вул. Професорська 18,-harkov-sokolniki-professorskaya-ulitsa-32409139.html,2,65.4 м²\ 31.8 м²\ 12.6 м²,1th of 15,32 000,2024-11-03,2025-01-24,1628.0,2025-01-29,1690.0,82.0,87.0,244.2,131.97,3.81
32026533,"вул. Полтавський Шлях 179Б,",-harkov-novobavarskiy-poltavskiy-shlyah-ulitsa-32026533.html,2,59.9 м²\ 28.3 м²\ 12.3 м²,2th of 15,38 999,2024-07-29,2025-01-24,1628.0,2025-01-29,1669.0,179.0,184.0,244.2,131.97,2.52
32439244,бул. Івана Каркача 73,-harkov-vostochnyy-ivana-karkacha-bulvar-32439244.html,1,20.8 м²\ 13.4 м²\ 4 м²,5th of 5,6 700,2024-11-11,2025-01-24,1626.0,2025-01-29,1736.0,74.0,79.0,243.9,131.69,6.76
32465020,вул. Велика Панасівська 34,-harkov-holodnogorskiy-bolshaya-panasovskaya-ulitsa-32465020.html,1,43 м²\ 18 м²,6th of 9,19 500,2024-11-17,2025-01-24,1624.0,2025-01-29,1675.0,68.0,73.0,243.61,131.41,3.14
32258354,вул. Свинаренка Петра 1,-harkov-novobavarskiy-svinarenko-petra-ulitsa-32258354.html,3,65 м²\ 55 м²\ 8 м²,5th of 12,26 000,2024-12-06,2025-01-24,1619.0,2025-01-29,1675.0,49.0,54.0,243.01,130.84,3.42
30859082,вул. Гвардійців-Широнінців 49В,-harkov-saltovka-vadeyevioninev-lia-30859082.html,2,50 м²\ 28.3 м²\ 11.7 м²,6th of 16,58 000,2024-04-05,2025-01-24,1620.0,2025-01-29,1639.0,294.0,299.0,243.0,130.83,1.17
32545675,вул. Чернівецька 3В,-harkov-kievskiy-chernivetskaya-ulitsa-32545675.html,1,19.2 м²\ 17.2 м²,3th of 7,9 000,2024-12-11,2025-01-24,1616.0,2025-01-29,1746.0,44.0,49.0,242.73,130.58,7.97
32588960,просп. Науки 59,-harkov-pavlovo-pole-nauki-prospekt-32588960.html,3,56 м²\ 40 м²\ 5 м²,3th of 5,21 500,2024-12-24,2025-01-24,1601.0,2025-01-29,1794.0,31.0,36.0,242.47,130.33,11.49
32066922,вул. Клочківська 101Ж,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-32066922.html,2,80 м²\ 20 м²\ 40 м²,10th of 10,79 000,2024-08-14,2025-01-24,1616.0,2025-01-29,1625.0,163.0,168.0,242.4,130.27,0.56
32573180,вул. Отакара Яроша 17Б,-harkov-2-oy-mikrorayon-otakara-yarosha-ulitsa-32573180.html,2,42.1 м²\ 29.4 м²\ 5.2 м²,4th of 5,31 000,2024-12-18,2025-01-24,1608.0,2025-01-29,1759.0,37.0,42.0,242.14,130.02,9.17
31912946,вул. Гвардійців-Широнінців 65,-harkov-saltovskiy-gvardeytsev-shironintsev-ulitsa-31912946.html,1,32.6 м²\ 17 м²\ 7 м²,3th of 5,16 500,2024-07-11,2025-01-24,1614.0,2025-01-29,1639.0,197.0,202.0,242.1,129.98,1.55
27166746,вул. Університетська 24/1,-harkov-osnovyanskiy-universitetskaya-ulitsa-27166746.html,1,29 м²\ 18 м²\ 5 м²,6th of 8,37 000,2024-05-07,2025-01-24,1612.0,2025-01-29,1630.0,262.0,267.0,241.8,129.7,1.12
31885998,вул. Старопрудна 10,-harkov-holodnogorskiy-staroprudnaya-ulitsa-31885998.html,4,100 м²\ 80 м²\ 40 м²,1th of 9,98 000,2024-07-06,2025-01-24,1610.0,2025-01-29,1653.0,202.0,207.0,241.5,129.41,2.67
31798574,шосе Салтівське 264І,-harkov-nemyshlyanskiy-saltovskoe-shosse-31798574.html,2,70 м²\ 45 м²\ 15 м²,8th of 9,60 000,2024-06-23,2025-01-24,1610.0,2025-01-29,1644.0,215.0,220.0,241.5,129.41,2.11
32330419,просп. Аерокосмічний 43/1,-harkov-slobodskoy-aerokosmicheskiy-gagarina-prospekt-32330419.html,3,110.6 м²\ 62.4 м²\ 13.9 м²,13th of 16,79 900,2024-10-12,2025-01-24,1609.0,2025-01-29,1674.0,104.0,109.0,241.35,129.27,4.04
28022678,вул. Липова 5,-harkov-shevchenkovskiy-lipovaya-ulitsa-28022678.html,2,73 м²\ 40 м²\ 25 м²,2th of 3,99 000,2024-06-11,2025-01-24,1607.0,2025-01-29,1628.0,227.0,232.0,241.05,128.98,1.31
31886278,вул. Іллінська 59,-harkov-ilinskaya-ulitsa-31886278.html,1,32 м²\ 16.5 м²\ 6.5 м²,9th of 9,29 500,2024-07-06,2025-01-24,1604.0,2025-01-29,1614.0,202.0,207.0,240.6,128.56,0.62
32218973,просп. Перемоги 57Г,-harkov-shevchenkovskiy-pobedy-prospekt-32218973.html,2,51.9 м²\ 29.6 м²\ 8.8 м²,6th of 16,27 000,2024-09-12,2025-01-24,1603.0,2025-01-29,1657.0,134.0,139.0,240.45,128.41,3.37
32357725,вул. Руслана Плоходька 3,-harkov-saltovskiy-ruslana-plohodko-ulitsa-32357725.html,3,67 м²\ 47.2 м²\ 7.2 м²,9th of 9,24 000,2024-10-20,2025-01-24,1601.0,2025-01-29,1657.0,96.0,101.0,240.15,128.13,3.5
30853686,просп. Героїв Харкова 38,-harkov-geroev-harkova-moskovskiy-prospekt-30853686.html,3,86 м²\ 46 м²\ 9.1 м²,5th of 6,40 000,2024-04-08,2025-01-24,1601.0,2025-01-29,1626.0,291.0,296.0,240.15,128.13,1.56
32518366,вул. Лисаветинська 3В,-harkov-levada-elizavetinskaya-ulitsa-32518366.html,2,40 м²\ 25 м²\ 10 м²,9th of 9,40 000,2024-12-02,2025-01-24,1600.0,2025-01-29,1724.0,53.0,58.0,240.08,128.06,7.73
32587540,вул. Дарвіна 6,-harkov-nagornyy-kievskiy-darvina-ulitsa-32587540.html,1,49.6 м²\ 17.2 м²\ 17.4 м²,4th of 4,50 000,2024-12-23,2025-01-24,1585.0,2025-01-29,1793.0,32.0,37.0,239.72,127.72,12.63
28542248,вул. Клочківська 117,-harkov-shevchenkovskiy-lokovkaya-lia-28542248.html,1,54.3 м²\ 21.6 м²\ 13.6 м²,17th of 21,76 950,2024-08-15,2025-01-24,1597.0,2025-01-29,1611.0,162.0,167.0,239.55,127.56,0.88
32238524,просп. Аерокосмічний 316Б,-harkov-osnovyanskiy-aerokosmicheskiy-gagarina-prospekt-32238524.html,1,25.8 м²\ 12.9 м²\ 6 м²,6th of 9,11 800,2024-09-24,2025-01-24,1596.0,2025-01-29,1634.0,122.0,127.0,239.4,127.42,2.38
32236606,вул. Миру 9В,-harkov-industrialnyy-mira-ulitsa-32236606.html,2,53.5 м²\ 27.7 м²\ 9.3 м²,9th of 9,28 500,2024-09-17,2025-01-24,1595.0,2025-01-29,1639.0,129.0,134.0,239.25,127.27,2.76
32330957,вул. Гвардійців-Широнінців 33,-harkov-saltovskiy-gvardeytsev-shironintsev-ulitsa-32330957.html,3,98.9 м²\ 56.6 м²\ 15.2 м²,8th of 15,65 000,2024-10-13,2025-01-24,1594.0,2025-01-29,1652.0,103.0,108.0,239.1,127.13,3.64
30208525,просп. Героїв Харкова 318,-harkov-solnechnyiy-761-mikrorayon-eoev-akova-okovkiy-popek-30208525.html,1,32.6 м²\ 16.7 м²\ 6.5 м²,6th of 9,14 000,2024-07-29,2025-01-24,1594.0,2025-01-29,1624.0,179.0,184.0,239.1,127.13,1.88
32649631,вул. Каденюка 7,-harkov-novye-doma-kadenyuka-tankopiya-ulitsa-32649631.html,3,67 м²\ 43 м²\ 12 м²,11th of 16,45 000,2025-01-23,2025-01-24,222.0,,,1.0,,239.07,127.1,
31883701,пров. Танкопія 3/1,-harkov-novye-doma-nemyshlyanskiy-tankopiya-ulitsa-31883701.html,2,52 м²\ 29 м²\ 8.5 м²,10th of 16,31 000,2024-07-05,2025-01-24,1592.0,2025-01-29,1610.0,203.0,208.0,238.8,126.85,1.13
27023556,вул. Бучми 16,-harkov-524yiy-mikrorayon-bm-lia-27023556.html,3,72 м²\ 41 м²\ 8 м²,13th of 16,31 000,2024-06-11,2025-01-24,1590.0,2025-01-29,1608.0,227.0,232.0,238.5,126.56,1.13
32543738,"пров. Шевченківський 30, кв.",-harkov-kievskiy-shevchenkovskiy-pereulok-32543738.html,1,12.7 м²\ 7 м²\ 3 м²,Цокольнийth of 6,6 000,2024-12-10,2025-01-24,1588.0,2025-01-29,1727.0,45.0,50.0,238.48,126.54,8.69
32121161,вул. Гвардійців-Широнінців 70Б,-harkov-saltovskiy-gvardeytsev-shironintsev-ulitsa-32121161.html,2,78.5 м²\ 34 м²\ 13.7 м²,3th of 13,55 000,2024-08-20,2025-01-24,1588.0,2025-01-29,1622.0,157.0,162.0,238.2,126.28,2.14
28694909,вул. Гвардійців-Широнінців 58,-harkov-saltovskiy-gvardeytsev-shironintsev-ulitsa-28694909.html,3,66 м²\ 46 м²\ 6 м²,2th of 9,38 000,2024-02-20,2025-01-24,1586.0,2025-01-29,1599.0,339.0,344.0,237.9,125.99,0.82
32083631,вул. Академіка Павлова 140,-harkov-saltovka-akademika-pavlova-ulitsa-32083631.html,3,66.1 м²\ 43.9 м²\ 6.9 м²,5th of 12,50 000,2024-08-10,2025-01-24,1581.0,2025-01-29,1620.0,167.0,172.0,237.15,125.28,2.47
31992412,вул. Академіка Барабашова 10Б,-harkov-kievskiy-akademika-barabashova-ulitsa-31992412.html,1,33 м²\ 15 м²\ 7 м²,2th of 9,20 000,2024-07-24,2025-01-24,1580.0,2025-01-29,1624.0,184.0,189.0,237.0,125.14,2.78
32278870,просп. Перемоги 54А,-harkov-shevchenkovskiy-pobedy-prospekt-32278870.html,3,65 м²\ 42 м²\ 7 м²,8th of 9,29 000,2024-09-28,2025-01-24,1576.0,2025-01-29,1635.0,118.0,123.0,236.4,124.57,3.74
32095097,пров. 23-го Серпня 4,-harkov-shevchenkovskiy-23-go-avgusta-pereulok-32095097.html,3,56.8 м²\ 41.6 м²\ 5.9 м²,2th of 5,28 000,2024-08-14,2025-01-24,1575.0,2025-01-29,1618.0,163.0,168.0,236.25,124.42,2.73
32185295,вул. Балканська 19А,-harkov-nemyshlyanskiy-balkanskaya-ulitsa-32185295.html,3,61.6 м²\ 44.3 м²\ 5.6 м²,4th of 5,25 500,2024-09-02,2025-01-24,1574.0,2025-01-29,1603.0,144.0,149.0,236.1,124.28,1.84
29184360,вул. Лозівська 5,-harkov-pavlovka-lozovskaya-ulitsa-29184360.html,1,36 м²\ 28 м²\ 4 м²,6th of 6,15 500,2024-03-11,2025-01-24,1573.0,2025-01-29,1624.0,319.0,324.0,235.95,124.14,3.24
32478017,вул. 23-го Серпня 59,-harkov-5-yy-mikrorayon-23-go-avgusta-ulitsa-32478017.html,2,43.5 м²\ 26.2 м²\ 6.3 м²,7th of 16,25 000,2024-11-20,2025-01-24,1572.0,2025-01-29,1657.0,65.0,70.0,235.81,124.0,5.4
28040238,вул. Клочківська 276Б,-harkov-shevchenkovskiy-lokovkaya-lia-28040238.html,2,56.8 м²\ 28.7 м²\ 7.9 м²,15th of 15,25 000,2024-03-20,2025-01-24,1569.0,2025-01-29,1589.0,310.0,315.0,235.35,123.57,1.27
32073603,вул. Клочківська,-harkov-shevchenkovskiy-klochkovskaya-ulitsa-32073603.html,3,66.8 м²\ 38.8 м²\ 8 м²,2th of 15,40 000,2024-08-08,2025-01-24,1567.0,2025-01-29,1610.0,169.0,174.0,235.05,123.28,2.74
31200269,вул. Клочківська,-harkov-shevchenkovskiy-lokovkaya-lia-31200269.html,3,68.9 м²\ 39.4 м²\ 6.5 м²,1th of 3,48 000,2024-06-25,2025-01-24,1567.0,2025-01-29,1583.0,213.0,218.0,235.05,123.28,1.02
30449008,просп. Героїв Харкова 248Г,-harkov-nemyshlyanskiy-geroev-harkova-moskovskiy-prospekt-30449008.html,2,48.9 м²\ 28.2 м²\ 8.2 м²,13th of 16,32 000,2024-09-15,2025-01-24,1566.0,2025-01-29,1587.0,131.0,136.0,234.9,123.14,1.34
32321682,просп. Ювілейний 53,-harkov-saltovka-yubileynyy-prospekt-32321682.html,1,36 м²\ 18 м²\ 7 м²,9th of 9,15 000,2024-10-11,2025-01-24,1566.0,,,105.0,,234.9,123.14,
32222740,просп. Науки 29,-harkov-shevchenkovskiy-nauki-prospekt-32222740.html,3,98 м²\ 62.4 м²\ 15.8 м²,3th of 5,57 000,2024-09-13,2025-01-24,1565.0,2025-01-29,1608.0,133.0,138.0,234.75,123.0,2.75
32595637,вул. Мироносицька 17,-harkov-tsentr-mironositskaya-ulitsa-32595637.html,2,50.2 м²\ 27.5 м²\ 6.9 м²,1th of 4,35 500,2024-12-26,2025-01-24,1544.0,2025-01-29,1684.0,29.0,34.0,234.63,122.88,8.32
32361701,просп. Григоренка Петра 21,-harkov-novye-doma-slobodskoy-grigorenko-petra-prospekt-32361701.html,3,96.1 м²\ 54.8 м²\ 12 м²,6th of 6,42 000,2024-10-21,2025-01-24,1564.0,2025-01-29,1646.0,95.0,100.0,234.6,122.86,5.24
